setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,186,164787086.9716797,1.0,1.1729253446753913,0.033987478905082524,1.1389378657703089,2.433916115196809
ModeA_points,187,185836953.16015625,1.0,-0.1678583259651354,-0.02656626255598285,-0.14129206340915254,4.459826744329195
ModeA_points,188,111899616.84472656,1.0,-0.214096019177699,-0.08282518954249769,-0.1312708296352013,2.4445658977961227
ModeA_points,189,105241430.42871094,1.0,1.3711236717841753,0.3533594688555042,1.017764202928671,3.38748403487689
ModeA_points,190,84695876.60302734,1.0,-1.2727099540124198,-0.13446135800487302,-1.1382485960075468,2.653893933572282
ModeA_points,191,86404532.24560547,1.0,1.3431497079063892,0.3088219617685056,1.0343277461378837,4.7493970835072306
ModeA_points,192,87842538.21044922,1.0,2.8124315752386972,1.059904845809563,1.7525267294291342,4.2218647642116025
ModeA_points,193,84264441.65283203,1.0,-2.018414744387146,0.13640896875055042,-2.1548237131376964,3.454151741408169
ModeA_points,194,70894692.69970703,1.0,0.07943396083253192,0.11931646637514487,-0.03988250554261295,3.9810078578503267
ModeA_points,195,59480572.846191406,1.0,1.9597088468301815,0.6714341805116559,1.2882746663185256,5.353145790537679
ModeA_points,196,59353746.80175781,1.0,1.4772035783890114,0.9131649998748625,0.5640385785141488,2.399199654257891
ModeA_points,197,72134446.27783203,1.0,-1.1189345916772502,0.30353512240922875,-1.4224697140864788,2.8328831162690533
ModeA_points,198,59109974.907714844,1.0,0.8512995524842042,0.4678644514317214,0.3834351010524828,3.162845395787524
ModeA_points,199,51972922.27050781,1.0,-0.9991281626060812,0.027766667220380625,-1.0268948298264617,1.67243383316403
ModeA_points,200,53795303.22192383,1.0,1.5226109046572258,0.4762199384514342,1.0463909662057915,2.6553685574481514
ModeA_points,201,44318186.3996582,0.9787269178054824,0.6264731400571829,0.5212958989331588,0.10517724112402416,3.2477058946061055
ModeA_points,202,46330607.850097656,1.0,3.236266696831568,1.3357871383026816,1.9004795585288865,2.3756891762313574
ModeA_points,203,45776156.24584961,1.0,0.9560785157545898,1.221874551538254,-0.2657960357836643,2.8957450450731432
ModeA_points,204,42428607.54785156,0.9342512544371836,1.0416602676539164,1.1678102663729528,-0.12614999871903643,3.5645459155068826
ModeA_points,205,77522961.72509766,1.0,1.8223200693358668,1.364163207261827,0.4581568620740397,2.9526815734946963
ModeA_points,206,41370717.490722656,0.9093513345335762,3.146258008672854,1.898791647685135,1.247466360987719,2.214958524854328
ModeA_points,207,43032055.775146484,0.9484548216456675,0.46861071353435596,1.4697373674399012,-1.0011266539055452,3.4005086962667406
ModeA_points,208,65184862.703125,1.0,1.9932576738526704,1.626793459363732,0.3664642144889383,3.500870332578166
ModeA_points,209,55228580.02416992,1.0,1.1907751704171274,1.4959879726797507,-0.30521280226262326,2.7777022388698844
ModeA_points,210,42309927.896972656,0.9314578509250143,2.7765641525585165,1.8801608266433805,0.896403325915136,2.462167460594231
ModeA_points,211,38375184.70361328,0.8388444553309443,-0.3944932907764066,1.1977645914174442,-1.592257882193851,1.9555185127506491
ModeA_points,212,32265483.07067871,0.6950383194571554,0.8769161255053749,1.1015100516438234,-0.22459392613844853,3.2163371103991976
ModeA_points,213,37805188.513671875,0.825428260160889,0.6192259667067399,0.9568248261626984,-0.33759885945595847,3.1629827641118307
ModeA_points,214,32884132.732788086,0.7095996880333232,0.37913073939974384,0.7835166001338121,-0.40438586073406824,2.837503624159673
ModeA_points,215,44667819.3269043,0.9869563475325365,1.6147370836761674,1.0328827451965186,0.5818543384796488,2.6912948342974423
ModeA_points,216,47955698.420410156,1.0,-0.9609851451963742,0.4347223780786508,-1.395707523275025,3.0179401387491565
ModeA_points,217,37240628.02441406,0.8121400069359626,0.0005724205740184816,0.3044773908272611,-0.30390497025324265,2.3826788399449206
ModeA_points,218,30106277.13269043,0.6442163511921203,0.9797045116619604,0.5070455270776709,0.47265898458428945,3.5975738077120387
ModeA_points,219,36999299.841796875,0.8064597830061152,0.6981422916077784,0.5643745564367032,0.1337677351710752,2.191065907715025
ModeA_points,220,41006628.8972168,0.9007816568482435,-0.32713553238840537,0.29692152978917064,-0.6240570621775761,3.0233638690845783
ModeA_points,221,33902371.76977539,0.7335663283215594,1.7573779137312138,0.7350584449717836,1.0223194687594301,3.3143253130477204
ModeA_points,222,36381387.517333984,0.7919157693981842,0.4275816537729774,0.6428154076121417,-0.21523375383916432,2.88451732531429
ModeA_points,223,33226344.856201172,0.7176544517638334,0.5257453435418074,0.6076943883910414,-0.08194904484923404,3.736663818334364
ModeA_points,224,47078232.880859375,1.0,3.6969698069183723,1.5344770139492407,2.1624927929691315,4.7978175861628145
ModeA_points,225,29144866.607543945,0.6215873030133306,1.1062299117339185,1.406002883284644,-0.2997729715507256,2.715805615692058
ModeA_points,226,30299616.001342773,0.6487670342345178,1.3379320986260936,1.3855816478870788,-0.04764954926098519,3.571597333311233
ModeA_points,227,26839741.892700195,0.5673307946165974,1.8744534366277028,1.532243184509266,0.3422102521184367,2.8100646936557427
ModeA_points,228,32046855.915283203,0.6898924173651403,1.1796472306705934,1.4264643983576644,-0.24681716768707096,4.09542895896427
ModeA_points,229,62279557.18774414,1.0,1.4567840908545533,1.435560306106731,0.021223784747822272,2.8059539743678625
ModeA_points,230,24258151.561401367,0.5065670204983999,7.629498668242875,3.293741814747574,4.335756853495301,4.626649072001961
ModeA_points,231,27049436.65563965,0.5722664519339268,1.5506357084059663,2.770809982845092,-1.2201742744391255,2.8509055857796337
ModeA_points,232,24776386.62854004,0.5187648964270334,1.1969030213561278,2.2986378943984027,-1.101734873042275,3.8580475463808965
ModeA_points,233,31025426.319335938,0.6658506798000033,6.875217709086614,3.671611838804866,3.2036058702817476,4.09559569952578
ModeA_points,234,28304728.25732422,0.6018126794714526,1.3745546836801992,2.982494692267466,-1.6079400085872668,3.357733753322236
ModeA_points,235,26681777.32006836,0.5636127284719782,1.548829437095656,2.552395115715923,-1.003565678620267,3.7456489164142868
ModeA_points,236,30746260.204101562,0.6592798515156326,3.4531863577907593,2.8226324883383738,0.6305538694523856,4.743897666677645
