scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
194,76877831.82470703,1.0,2.221718291701152,1.8929333006517672,1.376101855551457,0.3
195,60678763.24707031,1.0,-0.273954072019681,2.5682832196237424,0.8810850772801155,0.3
196,56824267.130859375,1.0,0.6985515693142725,3.1899526212302876,0.8263250248903626,0.3
197,47722865.287109375,1.0,3.7523666250717986,2.7686603808812538,1.7041375049447933,0.3
198,48647779.599365234,1.0,-1.097632269209712,3.4745334681228375,0.8636065726984418,0.3
199,37808325.0456543,0.9957813664341328,2.7279503296827,3.408180293514397,1.4211400785846253,0.29905080744767987
200,39942673.646484375,1.0,2.27151611824313,2.9957589528008124,1.6762528904821767,0.3
201,38100390.5012207,1.0,0.39169078933293194,2.0471659481675335,1.2908842601374033,0.3
202,37940067.1105957,0.9995230331662577,1.8036417745932967,4.261775080404655,1.4446564866003382,0.29989268246240797
203,39494772.63574219,1.0,0.6442925507293573,2.099557493561618,1.204547305839044,0.3
204,31817387.92993164,0.825630017203946,-0.49572919732795084,3.262395626271023,0.7611717214252423,0.2607667538708878
205,30582464.40966797,0.7905563886363043,3.3662585882530967,6.341655859696434,1.4199335511800724,0.25287518744316845
206,28110284.618408203,0.7203428779789302,0.7780302842711592,2.5841104408499667,1.267752955661324,0.23707714754525927
207,27463480.694213867,0.7019727034531089,0.6286615848991691,2.5383563311632793,1.1188805459644833,0.23294385827694952
208,24313563.240112305,0.6125104549890895,0.5198491504232916,3.4027650403030454,0.9913977679558649,0.21281485237254513
209,27138798.708251953,0.6927512616460884,0.9347353155803474,2.79644495629746,0.9783161623192033,0.2308690338703699
210,23724053.833496094,0.5957675283013112,0.12577366050942224,3.7786227478630483,0.8000941183915881,0.209047693867795
211,21780066.584594727,0.5405554559831481,-0.9433590779795453,5.152528364740237,0.45728767271507614,0.19662497759620834
212,22569707.27746582,0.562982403003918,-0.9005431005050261,4.6375503099316955,0.1834525276180412,0.20167104067588154
