galaxy,r_kpc,v_obs_kms,e_v_kms,v_gas_kms,v_disk_kms,v_bul_kms,ups_disk,ups_bulge,v_bar_kms,g_obs_mps2,g_bar_mps2,sigma_log10_gobs,env_scale
UGC11914_rotmod,4.96,288.0,6.97,10.42,250.25,179.41,0.5,0.7,232.27714334389424,5.41941930209019e-10,3.5251753996785275e-10,0.021021059297678227,94.60804444444445
UGC11914_rotmod,5.05,287.0,3.23,11.18,250.32,177.88,0.5,0.7,231.52526790827818,5.285935629549365e-10,3.4399716822843934e-10,0.009775408895801417,94.60804444444445
UGC11914_rotmod,5.14,287.0,10.2,12.03,250.34,176.33,0.5,0.7,230.74740936790602,5.193380336424959e-10,3.357066957710515e-10,0.03086971230253079,94.60804444444445
UGC11914_rotmod,5.24,286.0,10.3,12.78,250.33,174.68,0.5,0.7,229.9022716938656,5.058831732049452e-10,3.2689230164747433e-10,0.03128135079443003,94.60804444444445
UGC11914_rotmod,5.33,286.0,17.8,13.42,250.26,173.23,0.5,0.7,229.1313449312424,4.973410558337548e-10,3.1922085342460577e-10,0.054059033411733445,94.60804444444445
UGC11914_rotmod,5.42,285.0,11.4,14.16,250.17,171.83,0.5,0.7,228.38761849102067,4.856684460980047e-10,3.1188556883637263e-10,0.03474355855226014,94.60804444444445
UGC11914_rotmod,5.51,285.0,12.0,14.91,250.09,170.39,0.5,0.7,227.6350997100403,4.777355676680918e-10,3.04772875037273e-10,0.03657216689711594,94.60804444444445
UGC11914_rotmod,5.61,284.0,4.03,15.66,250.01,168.9,0.5,0.7,226.86291598672534,4.65932788537299e-10,2.9731280446783347e-10,0.012325399732888062,94.60804444444445
UGC11914_rotmod,5.71,284.0,4.73,16.4,249.99,167.49,0.5,0.7,226.1713733433124,4.577728447800783e-10,2.9032779573326265e-10,0.01446628802396043,94.60804444444445
UGC11914_rotmod,5.8,283.0,6.44,17.15,249.96,166.22,0.5,0.7,225.5537301398494,4.475013319177755e-10,2.842637550560143e-10,0.01976577005976637,94.60804444444445
UGC11914_rotmod,5.89,283.0,4.96,17.89,249.9,164.93,0.5,0.7,224.9141848127859,4.406634507849063e-10,2.7833501996157657e-10,0.015223326008764162,94.60804444444445
UGC11914_rotmod,5.98,283.0,5.37,18.64,249.84,163.71,0.5,0.7,224.317046320604,4.340313921610531e-10,2.726922694783187e-10,0.01648170577964991,94.60804444444445
UGC11914_rotmod,6.08,283.0,11.0,19.38,249.76,162.34,0.5,0.7,223.63721988971335,4.268927179478779e-10,2.665839784607302e-10,0.03376140848717858,94.60804444444445
UGC11914_rotmod,6.15,283.0,1.14,20.02,249.7,161.44,0.5,0.7,223.20362210322662,4.220337764427801e-10,2.625287162754757e-10,0.0034989096068530528,94.60804444444445
UGC11914_rotmod,6.17,283.0,17.3,20.24,249.69,161.19,0.5,0.7,223.09136451238984,4.2066575771849234e-10,2.614145826045646e-10,0.053097487893471775,94.60804444444445
UGC11914_rotmod,6.26,283.0,7.94,21.09,249.61,160.0,0.5,0.7,222.5249742163787,4.146178474637536e-10,2.5634959777187686e-10,0.024369598489836178,94.60804444444445
UGC11914_rotmod,6.35,283.0,18.3,21.83,249.49,158.86,0.5,0.7,221.95659185975984,4.087413740351335e-10,2.5142694862020803e-10,0.05616670684685165,94.60804444444445
UGC11914_rotmod,6.73,284.0,10.5,24.6,248.66,154.26,0.5,0.7,219.49569726990092,3.8839271080152257e-10,2.3199916035225492e-10,0.03211332436608552,94.60804444444445
UGC11914_rotmod,6.83,284.0,9.37,25.24,248.3,153.14,0.5,0.7,218.8145432095408,3.8270614109725434e-10,2.2718576606574648e-10,0.028657318981925837,94.60804444444445
UGC11914_rotmod,6.92,285.0,12.9,25.88,247.92,152.15,0.5,0.7,218.18953538151183,3.803934939091309e-10,2.2295190900581363e-10,0.039315079414399635,94.60804444444445
UGC11914_rotmod,7.37,288.0,1.24,28.33,245.58,147.41,0.5,0.7,214.86775646894998,3.64726183695622e-10,2.0301328809894098e-10,0.0037397580386113348,94.60804444444445
UGC11914_rotmod,8.6,297.0,2.13,31.2,235.09,136.47,0.5,0.7,204.0684607674591,3.324022097006954e-10,1.5692884595753083e-10,0.006229274386895126,94.60804444444445
UGC11914_rotmod,9.83,305.0,5.07,29.29,222.03,127.66,0.5,0.7,192.1315108721107,3.066871753820571e-10,1.217007158663359e-10,0.014438511627865488,94.60804444444445
UGC12506_rotmod,0.82,107.0,25.6,8.12,32.7,0.0,0.5,0.7,24.50672152696072,4.524839278640066e-10,2.3735918063255166e-11,0.20781193900417283,58.471511111111106
UGC12506_rotmod,2.46,159.0,26.5,22.67,79.76,0.0,0.5,0.7,60.784518588206325,3.330493545383862e-10,4.867436680355731e-11,0.14476482730108392,58.471511111111106
UGC12506_rotmod,4.1,194.0,13.9,31.68,107.57,0.0,0.5,0.7,82.39705607605165,2.9748773009153203e-10,5.366473493713538e-11,0.06223395153046597,58.471511111111106
UGC12506_rotmod,5.74,198.0,14.6,34.72,124.14,0.0,0.5,0.7,94.39728915599218,2.213440962776601e-10,5.0310265327426136e-11,0.06404746904835834,58.471511111111106
UGC12506_rotmod,7.38,211.0,13.2,31.78,137.6,0.0,0.5,0.7,102.35647707888347,1.9550506063055905e-10,4.600698280944218e-11,0.054338266930075096,58.471511111111106
UGC12506_rotmod,9.02,222.0,13.6,23.89,155.68,0.0,0.5,0.7,112.64485474268233,1.7707158148666974e-10,4.5589584688725816e-11,0.053210855440398414,58.471511111111106
UGC12506_rotmod,10.65,230.0,11.6,14.68,168.58,0.0,0.5,0.7,120.1045819275851,1.6097391963531166e-10,4.389539876096186e-11,0.043807095565893225,58.471511111111106
UGC12506_rotmod,12.29,239.0,11.6,14.98,175.29,0.0,0.5,0.7,124.85068061488491,1.5062372155602245e-10,4.110355643790749e-11,0.04215745598391398,58.471511111111106
UGC12506_rotmod,13.93,237.0,11.6,26.72,175.91,0.0,0.5,0.7,127.22469276834588,1.3067575872850004e-10,3.7656604746856057e-11,0.0425132151061411,58.471511111111106
UGC12506_rotmod,15.57,240.0,11.6,39.88,176.17,0.0,0.5,0.7,130.79888703654936,1.1989010088117883e-10,3.560975120723785e-11,0.041981799917314336,58.471511111111106
UGC12506_rotmod,17.21,245.0,11.6,50.51,175.33,0.0,0.5,0.7,133.87144785203455,1.1303182850023126e-10,3.374772529231862e-11,0.04112502849043037,58.471511111111106
UGC12506_rotmod,18.85,249.0,11.6,57.09,172.3,0.0,0.5,0.7,134.5470664860442,1.0659499030495493e-10,3.112336650031357e-11,0.04046438546247165,58.471511111111106
UGC12506_rotmod,20.49,248.0,11.6,60.02,168.12,0.0,0.5,0.7,133.17119658544786,9.727715442556674e-11,2.8049692232958055e-11,0.0406275483070784,58.471511111111106
UGC12506_rotmod,22.13,250.0,11.6,60.43,164.68,0.0,0.5,0.7,131.19274408289508,9.15267535428255e-11,2.52050563634903e-11,0.040302527920621764,58.471511111111106
UGC12506_rotmod,23.77,255.0,11.6,58.91,161.19,0.0,0.5,0.7,128.3023622151985,8.865446920324772e-11,2.244344795800932e-11,0.039512282275119374,58.471511111111106
UGC12506_rotmod,25.41,244.0,14.9,57.29,157.33,0.0,0.5,0.7,125.1339624162841,7.593193064791803e-11,1.9970787175296153e-11,0.053040883445561085,58.471511111111106
UGC12506_rotmod,27.05,244.0,11.6,58.0,153.64,0.0,0.5,0.7,123.15285136772107,7.132829418719398e-11,1.8170677834607496e-11,0.041293573689161645,58.471511111111106
UGC12506_rotmod,28.68,249.0,11.6,61.94,149.77,0.0,0.5,0.7,122.68695957598754,7.005981754701537e-11,1.700854313001799e-11,0.04046438546247165,58.471511111111106
UGC12506_rotmod,30.32,251.0,11.6,65.99,146.07,0.0,0.5,0.7,122.56795074569861,6.73391609545793e-11,1.6057358658107167e-11,0.04014196008030056,58.471511111111106
UGC12506_rotmod,31.96,249.0,11.6,67.21,143.32,0.0,0.5,0.7,121.6038457451079,6.286969859976222e-11,1.4994683514078808e-11,0.04046438546247165,58.471511111111106
UGC12506_rotmod,33.6,244.0,12.9,64.98,140.67,0.0,0.5,0.7,118.81256183585977,5.742352255248801e-11,1.3615540861570769e-11,0.045921301775015966,58.471511111111106
UGC12506_rotmod,35.24,239.0,16.2,62.25,138.0,0.0,0.5,0.7,115.74568026496712,5.2530236603959015e-11,1.2320352636036249e-11,0.058875067839604,58.471511111111106
UGC12506_rotmod,36.88,238.0,18.4,61.64,135.58,0.0,0.5,0.7,113.9756895131589,4.9775136136466e-11,1.1415186170998102e-11,0.06715141568924228,58.471511111111106
UGC12506_rotmod,38.52,241.0,24.9,63.36,133.6,0.0,0.5,0.7,113.74959164761867,4.8864927806391005e-11,1.0885863111742012e-11,0.08974217924805783,58.471511111111106
UGC12506_rotmod,40.16,237.0,23.0,64.98,131.71,0.0,0.5,0.7,113.56127178752448,4.5326526869721256e-11,1.0406776937567259e-11,0.08429344374493494,58.471511111111106
UGC12506_rotmod,41.8,228.0,14.0,64.88,130.03,0.0,0.5,0.7,112.53139495269754,4.030350970872629e-11,9.817944617606047e-12,0.05333441005829408,58.471511111111106
UGC12506_rotmod,43.44,233.0,16.9,63.87,129.69,0.0,0.5,0.7,111.75475359017172,4.050153472482623e-11,9.317333674319265e-12,0.06300065874819705,58.471511111111106
UGC12506_rotmod,45.08,233.0,13.7,64.47,130.42,0.0,0.5,0.7,112.52141618376476,3.902809823528064e-11,9.10198103848802e-12,0.05107153993197038,58.471511111111106
UGC12506_rotmod,46.71,230.0,11.6,69.03,123.79,0.0,0.5,0.7,111.47700637351184,3.670246722577755e-11,8.622042963763384e-12,0.043807095565893225,58.471511111111106
UGC12506_rotmod,48.35,226.0,11.6,76.21,119.55,0.0,0.5,0.7,113.81592748820351,3.423496235525551e-11,8.68278525344134e-12,0.044582442390068325,58.471511111111106
UGC12506_rotmod,49.99,225.0,11.6,82.59,116.42,0.0,0.5,0.7,116.61010376463955,3.281945419646349e-11,8.815332171361864e-12,0.04478058657846863,58.471511111111106
UGC12632_rotmod,0.71,24.1,7.55,0.75,14.22,0.0,0.5,0.7,10.082990627784993,2.651094393101665e-11,4.640554025157092e-12,0.272109820611581,5.7920444444444446
UGC12632_rotmod,1.42,33.6,5.02,2.55,19.97,0.0,0.5,0.7,14.349318799162557,2.5765564694444442e-11,4.699197295742947e-12,0.1297713273306145,5.7920444444444446
UGC12632_rotmod,2.14,44.8,3.38,7.39,23.97,0.0,0.5,0.7,18.490336665404445,3.039426946302065e-11,5.177562127361317e-12,0.06553193521575852,5.7920444444444446
UGC12632_rotmod,2.85,54.4,2.9,10.7,26.52,0.0,0.5,0.7,21.590396013042465,3.365134244915816e-11,5.3006095088908814e-12,0.046303455791155516,5.7920444444444446
UGC12632_rotmod,3.55,57.4,2.89,12.26,27.06,0.0,0.5,0.7,22.725083058154045,3.007771823011188e-11,4.7144611379723374e-12,0.043732092428585286,5.7920444444444446
UGC12632_rotmod,4.26,61.4,3.44,12.02,28.45,0.0,0.5,0.7,23.43462502366957,2.8679831666745725e-11,4.1778791489739066e-12,0.04866361621326339,5.7920444444444446
UGC12632_rotmod,4.97,63.8,3.64,14.16,29.24,0.0,0.5,0.7,25.059816439870424,2.6542047587376102e-11,4.094952204038311e-12,0.04955585937704817,5.7920444444444446
UGC12632_rotmod,5.69,65.5,3.82,15.95,29.3,0.0,0.5,0.7,26.146653705589173,2.4435418886711227e-11,3.893762142847833e-12,0.05065663880520372,5.7920444444444446
UGC12632_rotmod,6.4,67.6,3.54,18.56,30.76,0.0,0.5,0.7,28.593048106139367,2.3139974321455125e-11,4.1399051464819216e-12,0.04548528005732282,5.7920444444444446
UGC12632_rotmod,7.11,69.2,2.91,22.61,29.42,0.0,0.5,0.7,30.724262399608552,2.1826899207601777e-11,4.302717026559041e-12,0.03652592318897291,5.7920444444444446
UGC12632_rotmod,7.82,70.3,2.79,26.3,28.8,0.0,0.5,0.7,33.26274191945096,2.0481103476432358e-11,4.585205388278952e-12,0.03447173839288969,5.7920444444444446
UGC12632_rotmod,8.52,71.4,2.93,28.44,27.59,0.0,0.5,0.7,34.488224802097314,1.9391271345558446e-11,4.524301528410066e-12,0.0356437768060652,5.7920444444444446
UGC12632_rotmod,9.25,73.2,3.0,29.27,27.31,0.0,0.5,0.7,35.06637919717404,1.8772835913375542e-11,4.308137656222258e-12,0.035597908352725555,5.7920444444444446
UGC12632_rotmod,9.95,73.0,2.81,30.7,26.87,0.0,0.5,0.7,36.10385644221404,1.735689732004927e-11,4.24554610330647e-12,0.03343472586707226,5.7920444444444446
UGC12632_rotmod,10.66,73.1,2.79,31.41,26.73,0.0,0.5,0.7,36.658348980825636,1.6245272625579556e-11,4.0854326248403265e-12,0.03315134348864768,5.7920444444444446
UGC12732_rotmod,0.96,34.2,3.32,1.81,20.68,0.0,0.5,0.7,14.734561411864284,3.948484466776779e-11,7.329133764866506e-12,0.08431916256835063,9.314704
UGC12732_rotmod,1.92,49.5,4.6,-7.24,30.32,0.0,0.5,0.7,22.628937226480613,4.1357913822713834e-11,8.64323938443036e-12,0.08071735825272558,9.314704
UGC12732_rotmod,2.88,59.9,4.38,-2.56,33.18,0.0,0.5,0.7,23.60105506116199,4.037482117471971e-11,6.267867443949819e-12,0.06351284910638541,9.314704
UGC12732_rotmod,3.84,65.3,4.31,8.12,35.24,0.0,0.5,0.7,26.208075091467514,3.5986912917517774e-11,5.796802169899695e-12,0.057329531914334306,9.314704
UGC12732_rotmod,4.8,69.8,3.83,11.3,34.72,0.0,0.5,0.7,27.02645370743265,3.2894179852801095e-11,4.931582966177951e-12,0.04766039729769211,9.314704
UGC12732_rotmod,5.76,73.8,3.45,16.0,34.11,0.0,0.5,0.7,28.943843041310185,3.0643593668752374e-11,4.713454945579555e-12,0.04060476863323086,9.314704
UGC12732_rotmod,6.72,76.2,3.24,18.2,34.88,0.0,0.5,0.7,30.65203419024584,2.800206919256152e-11,4.531049266689647e-12,0.036932129169725346,9.314704
UGC12732_rotmod,7.68,79.3,3.19,19.2,33.08,0.0,0.5,0.7,30.261910052077017,2.6535948117028644e-11,3.864389620027457e-12,0.03494071619852139,9.314704
UGC12732_rotmod,8.64,80.3,3.31,23.3,31.11,0.0,0.5,0.7,32.04381453572592,2.4186153389436708e-11,3.851448820736313e-12,0.035803604859271816,9.314704
UGC12732_rotmod,9.6,81.9,3.69,25.5,29.68,0.0,0.5,0.7,33.025765698920594,2.2643628718406164e-11,3.682001937429288e-12,0.03913422803963368,9.314704
UGC12732_rotmod,10.6,84.0,3.89,27.8,28.19,0.0,0.5,0.7,34.20786532363573,2.157258364747117e-11,3.5776309333984832e-12,0.0402239413000869,9.314704
UGC12732_rotmod,11.5,85.6,3.67,31.1,26.95,0.0,0.5,0.7,36.474117535589535,2.0649005682002665e-11,3.749049727373319e-12,0.037239737116470426,9.314704
UGC12732_rotmod,12.5,87.9,3.43,35.1,25.7,0.0,0.5,0.7,39.5253715985062,2.003167160780467e-11,4.050338919064727e-12,0.03389374454899098,9.314704
UGC12732_rotmod,13.4,90.8,3.36,38.3,24.69,0.0,0.5,0.7,42.09142489866552,1.99395959409885e-11,4.284813387907516e-12,0.032141618043941104,9.314704
UGC12732_rotmod,14.4,95.5,3.18,41.4,23.69,0.0,0.5,0.7,44.66058721064917,2.052549813510762e-11,4.488857519324606e-12,0.028922648218897187,9.314704
UGC12732_rotmod,15.4,98.0,3.18,43.4,22.77,0.0,0.5,0.7,46.2903494262033,2.021067811417122e-11,4.50930542639929e-12,0.028184825560251852,9.314704
UGCA281_rotmod,0.09,7.0,2.49,1.74,3.78,0.0,0.5,0.7,3.1893259475945697,1.7644242798085988e-11,3.662728752930022e-12,0.308969502839742,0.7849959999999996
UGCA281_rotmod,0.25,14.9,1.35,4.38,11.32,0.0,0.5,0.7,9.124450668396427,2.877941640198174e-11,1.0792520968410575e-11,0.07869765779454899,0.7849959999999996
UGCA281_rotmod,0.41,21.1,1.37,6.41,15.94,0.0,0.5,0.7,12.966491429835598,3.519091091350063e-11,1.3289558484301274e-11,0.05639653461682038,0.7849959999999996
UGCA281_rotmod,0.58,26.0,1.24,7.97,17.47,0.0,0.5,0.7,14.701066287858168,3.7771841373523983e-11,1.2075889570461325e-11,0.04142501212000248,0.7849959999999996
UGCA281_rotmod,0.74,27.5,1.59,9.12,17.72,0.0,0.5,0.7,15.497535287909493,3.311945050867974e-11,1.0518238226368854e-11,0.05022023463463057,0.7849959999999996
UGCA281_rotmod,0.9,28.8,2.57,9.81,17.18,0.0,0.5,0.7,15.614490065320737,2.986702193151927e-11,8.77935391501996e-12,0.07750950128412201,0.7849959999999996
UGCA281_rotmod,1.08,29.5,1.85,10.01,16.66,0.0,0.5,0.7,15.458910052134982,2.611377941332369e-11,7.171061379212098e-12,0.054470833323458694,0.7849959999999996
UGCA442_rotmod,0.42,14.2,1.91,4.87,4.78,0.0,0.5,0.7,5.9279929149755235,1.555882704579909e-11,2.711536883054605e-12,0.1168313324556635,3.3488999999999995
UGCA442_rotmod,1.26,28.6,1.82,13.14,10.76,0.0,0.5,0.7,15.183820336134119,2.1038316092015183e-11,5.929813332813772e-12,0.05527384315132295,3.3488999999999995
UGCA442_rotmod,2.11,41.0,1.74,19.65,13.6,0.0,0.5,0.7,21.87698562416678,2.581872031069184e-11,7.350924501783398e-12,0.03686206822008089,3.3488999999999995
UGCA442_rotmod,2.96,49.0,1.91,22.42,13.29,0.0,0.5,0.7,24.309842656833467,2.6287537412013245e-11,6.470264572550804e-12,0.03385724328306983,3.3488999999999995
UGCA442_rotmod,3.79,54.8,2.05,22.82,12.56,0.0,0.5,0.7,24.487327334766444,2.5678601154018486e-11,5.127350640385469e-12,0.03249283532487832,3.3488999999999995
UGCA442_rotmod,4.65,56.4,3.12,21.37,12.33,0.0,0.5,0.7,23.080107235452786,2.216943933021709e-11,3.712548590851956e-12,0.04804960225312573,3.3488999999999995
UGCA442_rotmod,5.48,57.8,2.83,18.73,12.04,0.0,0.5,0.7,20.574102653578844,1.9757162557203124e-11,2.503287329037001e-12,0.04252779874692742,3.3488999999999995
UGCA442_rotmod,6.33,56.5,0.65,16.75,10.62,0.0,0.5,0.7,18.35632588510021,1.6343408667817968e-11,1.725111869258987e-12,0.009992616397773935,3.3488999999999995
UGCA444_rotmod,0.12,6.48,2.6,-0.66,2.2,0.0,0.5,0.7,1.689852064531094,1.1340134889623724e-11,7.711974449114443e-13,0.34850791757668353,1.517824
UGCA444_rotmod,0.19,8.6,2.65,0.47,2.24,0.0,0.5,0.7,1.6521803775617239,1.261515980248975e-11,4.655976434945414e-13,0.2676465993124691,1.517824
UGCA444_rotmod,0.26,10.2,3.03,1.82,2.72,0.0,0.5,0.7,2.6479425975651365,1.2968102972068912e-11,8.739633871487738e-13,0.25802201571899075,1.517824
UGCA444_rotmod,0.33,11.7,3.55,3.08,2.9,0.0,0.5,0.7,3.7001891843526056,1.3443341725213306e-11,1.344569865560563e-12,0.26354622406094763,1.517824
UGCA444_rotmod,0.4,12.7,3.75,4.2,2.92,0.0,0.5,0.7,4.680085469305021,1.306763228986204e-11,1.7745859233139447e-12,0.25647311923420385,1.517824
UGCA444_rotmod,0.47,14.1,3.43,5.32,3.03,0.0,0.5,0.7,5.7352288533239895,1.3708496394349667e-11,2.2680524904425557e-12,0.2112950458054119,1.517824
UGCA444_rotmod,0.55,16.0,3.33,6.65,3.44,0.0,0.5,0.7,7.080910958344273,1.5084354510868317e-11,2.954371000495234e-12,0.18077507809222856,1.517824
UGCA444_rotmod,0.62,18.1,2.66,7.97,3.69,0.0,0.5,0.7,8.386235746745973,1.7124382306691427e-11,3.67613878400594e-12,0.12764898584117676,1.517824
UGCA444_rotmod,0.69,21.2,3.78,9.25,3.81,0.0,0.5,0.7,9.63434221937336,2.1109215128230083e-11,4.359578493838192e-12,0.1548710510938011,1.517824
UGCA444_rotmod,0.76,21.6,3.33,10.36,3.95,0.0,0.5,0.7,10.729904473013727,1.9894973490567935e-11,4.909390450738496e-12,0.1339074652535026,1.517824
UGCA444_rotmod,0.83,23.3,3.09,11.58,4.15,0.0,0.5,0.7,11.946030721540943,2.1197429740318694e-11,5.572096344159943e-12,0.11519055356918867,1.517824
UGCA444_rotmod,0.9,24.5,3.26,12.39,4.32,0.0,0.5,0.7,12.761007013555004,2.1614197427655336e-11,5.86376882294195e-12,0.11557551110241639,1.517824
UGCA444_rotmod,0.97,24.4,3.29,13.1,4.46,0.0,0.5,0.7,13.474264358398196,1.9891034616119558e-11,6.065796665139208e-12,0.11711711848046709,1.517824
UGCA444_rotmod,1.04,25.3,2.78,13.71,4.57,0.0,0.5,0.7,14.085685996784113,1.994606168635042e-11,6.182613828174115e-12,0.0954417912799241,1.517824
UGCA444_rotmod,1.11,25.4,2.78,14.22,4.69,0.0,0.5,0.7,14.601590666773262,1.8836226724125462e-11,6.224820248071672e-12,0.09506603619614487,1.517824
UGCA444_rotmod,1.19,25.9,2.73,14.63,4.81,0.0,0.5,0.7,15.020151463950024,1.8268463488673736e-11,6.143998735765813e-12,0.09155397186068552,1.517824
UGCA444_rotmod,1.26,26.7,2.67,14.83,4.88,0.0,0.5,0.7,15.226164980059817,1.83358662512063e-11,5.9629335827424816e-12,0.08685889638065036,1.517824
UGCA444_rotmod,1.33,27.1,3.16,15.03,4.95,0.0,0.5,0.7,15.43217904250725,1.7895193368126587e-11,5.802996657568781e-12,0.1012819603552971,1.517824
UGCA444_rotmod,1.4,28.6,3.34,15.13,5.03,0.0,0.5,0.7,15.542437067590141,1.8934484482813665e-11,5.591903320613989e-12,0.10143661325572453,1.517824
UGCA444_rotmod,1.48,28.9,3.21,15.24,5.09,0.0,0.5,0.7,15.65923529422813,1.8288724799573165e-11,5.369438086827569e-12,0.09647649044355974,1.517824
UGCA444_rotmod,1.55,30.4,4.14,15.34,5.13,0.0,0.5,0.7,15.76305966492546,1.932257153634132e-11,5.195158420673313e-12,0.11828810230785937,1.517824
UGCA444_rotmod,1.62,30.8,4.35,15.54,5.17,0.0,0.5,0.7,15.964211537060011,1.8977363365052484e-11,5.098346966849367e-12,0.12267409066747695,1.517824
UGCA444_rotmod,1.69,30.5,4.56,15.54,5.21,0.0,0.5,0.7,15.970712257128671,1.783866824855397e-11,4.891153813077433e-12,0.12986116967074282,1.517824
UGCA444_rotmod,1.75,33.0,4.04,15.54,5.22,0.0,0.5,0.7,15.972344849770806,2.0166906549742362e-11,4.724422863143033e-12,0.10633634587206892,1.517824
UGCA444_rotmod,1.83,32.1,4.35,15.64,5.25,0.0,0.5,0.7,16.074540428889406,1.8247712500745183e-11,4.575889154436752e-12,0.11770598107658226,1.517824
UGCA444_rotmod,1.9,32.9,4.36,15.64,5.28,0.0,0.5,0.7,16.079452727005357,1.8462378477302503e-11,4.409997875529965e-12,0.11510783836463089,1.517824
UGCA444_rotmod,1.97,34.2,4.9,15.64,5.3,0.0,0.5,0.7,16.082742303475488,1.924134562490207e-11,4.255037922840186e-12,0.12444695680268618,1.517824
UGCA444_rotmod,2.04,32.6,3.98,15.64,5.31,0.0,0.5,0.7,16.08439150232299,1.6883189204166144e-11,4.10987448108246e-12,0.1060424563174811,1.517824
UGCA444_rotmod,2.11,33.7,4.73,15.74,5.33,0.0,0.5,0.7,16.184932808016224,1.744322574042214e-11,4.023359139656374e-12,0.12191174477165465,1.517824
UGCA444_rotmod,2.19,33.8,4.67,15.64,5.35,0.0,0.5,0.7,16.091017680681357,1.6905917312478632e-11,3.831531179385074e-12,0.12000918523598735,1.517824
UGCA444_rotmod,2.26,34.9,3.74,15.64,5.36,0.0,0.5,0.7,16.092681566476113,1.746593620502713e-11,3.7136233275056686e-12,0.09308088036207231,1.517824
UGCA444_rotmod,2.33,36.1,5.47,15.64,5.39,0.0,0.5,0.7,16.097690828190235,1.8126248831745886e-11,3.6042980586982993e-12,0.13161167955738431,1.517824
UGCA444_rotmod,2.4,37.2,5.39,15.24,5.42,0.0,0.5,0.7,15.714509219189761,1.868633338293621e-11,3.3345701427302926e-12,0.1258520030891681,1.517824
UGCA444_rotmod,2.48,37.6,7.1,14.73,5.5,0.0,0.5,0.7,15.234759597709443,1.847453277518091e-11,3.0329760784013275e-12,0.16401546922941954,1.517824
UGCA444_rotmod,2.55,35.6,4.73,14.22,5.46,0.0,0.5,0.7,14.734795553383156,1.6106800157922396e-11,2.7592909913893404e-12,0.11540521906754948,1.517824
UGCA444_rotmod,2.62,38.3,7.78,13.81,5.25,0.0,0.5,0.7,14.300256990697754,1.8144529511042156e-11,2.5295067810162425e-12,0.17643922032414094,1.517824
